REFRESH_ENTRY pc=6195 sp=F334 top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F332 top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F330 top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F32E top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F32C top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F32A top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F328 top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F326 top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F324 top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F322 top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F320 top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F31E top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F31C top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F31A top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F318 top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F316 top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
REFRESH_ENTRY pc=6195 sp=F314 top=6198/6198/6198 bank=06/06 px=0000 enabled=00 pidx=FF
space1_before pc=FD9A sp=E334 top=19AB/4010/0104 bank=47/47 px=0000 enabled=00 pidx=FF
space1_after pc=FD9A sp=DFCA top=19AB/4010/0104 bank=47/47 px=F01A enabled=47 pidx=01
space2_before pc=199E sp=C7FC top=47C7/0701/C156 bank=47/47 px=F01A enabled=47 pidx=01
space2_after pc=199E sp=C492 top=47C7/0701/C156 bank=47/47 px=F01A enabled=47 pidx=01
final pc=1B19 sp=F300 top=C9C9/C9C9/C9C9 bank=42/62 px=F01A enabled=47 pidx=01
